stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
2406,2406,"228th St SW & Meridian Ave S",47.791455,-122.234091,0,
2759,2759,"228th St SE & Meridian Ave S",47.791232,-122.232444,0,
720,720,"56th Ave W & 232nd St SW",47.788938,-122.308329,0,
1207,1207,"56th Ave W & 232nd St SW",47.788846,-122.308554,0,
991,991,"Hwy 527 & 240th St SE",47.780814,-122.219748,0,
2958,2958,"Hwy 527 & 240th St SE",47.779410,-122.219155,0,
2554,2554,"272nd Pl NW & 100th Ave NW",48.243639,-122.368059,0,
3326,3326,"272nd Pl NW & 99th Ave NW",48.243675,-122.367661,0,
557,557,"Hwy 2 & N Lewis St",47.858952,-121.969687,0,
1918,1918,"Hwy 2 & Chain Lake Rd",47.859731,-121.971739,0,
243,243,"Second St & Maple Ave",47.912623,-122.088507,0,
244,244,"Second St & Pine Ave",47.912624,-122.085191,0,
1628,1628,"Second St & Pine Ave",47.912773,-122.087022,0,
556,556,"Hwy 2 & Woods Creek Rd",47.858215,-121.966198,0,
1923,1923,"Hwy 2 & Woods Creek Rd",47.858463,-121.966173,0,
614,614,"35th Ave W & 148th St SW",47.863021,-122.280347,0,
1097,1097,"35th Ave W & 151st Pl SW",47.862977,-122.280545,0,
2442,2442,"148th St SW & 35th Ave W",47.864109,-122.279830,0,
2443,2443,"148th St SW & 35th Ave W",47.864251,-122.279310,0,
2364,2364,"Broadway & 38th St",47.967750,-122.200969,0,
2366,2366,"Broadway & 38th St",47.967161,-122.201230,0,
609,609,"3rd Ave S & James St",47.810424,-122.380211,0,
1094,1094,"3rd Ave S & James St",47.810301,-122.380408,0,
1778,1778,"Dayton St & Sunset Ave",47.809799,-122.382225,0,
2727,2727,"Dayton St & 2nd Ave S",47.809660,-122.382023,0,
2350,2350,"I-405 & NE 195th St Flyer Stop",47.769422,-122.188769,0,
2850,2850,"Totem Lake Fwy Station",47.715427,-122.185541,0,
2851,2851,"Totem Lake Fwy Station",47.715440,-122.185817,0,
2409,2409,"4th Ave W & 224th St SW",47.795356,-122.238292,0,
2410,2410,"4th Ave W & 224th St SW",47.794630,-122.238488,0,
2713,2713,"44th Ave W & 196th St SW",47.819934,-122.292573,0,
759,759,"I-5 & NE 45th St Fwy Station",47.661775,-122.320846,0,
639,639,"4th St & Alder Ave",47.862845,-121.816385,0,
1123,1123,"4th St & Main St",47.862508,-121.816568,0,
905,905,"I-5 & 4th St Flyer Stop",48.052499,-122.183535,0,
1397,1397,"I-5 & Marine Dr NE Flyer Stop",48.051211,-122.185586,0,
2464,2464,"4th St & Cedar Ave",48.051770,-122.181258,0,
2465,2465,"4th St & Beach Ave",48.051953,-122.181834,0,
640,640,"4th Ave S & S Jackson St",47.598783,-122.328887,0,
343,343,"4th St & Columbia Ave",48.051727,-122.175540,0,
1721,1721,"4th St & Columbia Ave",48.051922,-122.175494,0,
2976,2976,"4th Ave & Pine St",47.611077,-122.337372,0,
697,697,"51st Ave NE & 117th Pl NE",48.100696,-122.162110,0,
1178,1178,"51st Ave NE & 117th Pl NE",48.101085,-122.162296,0,
965,965,"Hwy 525 & 92nd St SW",47.915553,-122.297708,0,
1459,1459,"Hwy 525 & 92nd St SW",47.914784,-122.297211,0,
821,821,"Beverly Park Rd & Hwy 525",47.881475,-122.281387,0,
966,966,"Hwy 525 & Beverly Park Rd",47.883781,-122.280517,0,
1310,1310,"Beverly Park Rd & Hwy 525",47.882195,-122.280916,0,
1460,1460,"Hwy 525 & Beverly Park Rd",47.882160,-122.279909,0,
970,970,"Hwy 525 & Lincoln Way",47.873959,-122.276138,0,
1467,1467,"Hwy 525 & Lincoln Way",47.873646,-122.276727,0,
2483,2483,"52nd Ave W & Beverly Park Rd",47.866017,-122.303404,0,
513,513,"Hwy 530 & Jim Creek Rd",48.236294,-122.061369,0,
509,509,"Hwy 530 & Oso Loop Rd (West)",48.270632,-121.931592,0,
514,514,"Hwy 530 & Lake Cavanaugh Rd",48.270166,-121.934359,0,
1880,1880,"Hwy 530 & Lake Cavanaugh Rd",48.270272,-121.934658,0,
1891,1891,"Hwy 530 & 223rd Ave NE",48.271327,-121.928420,0,
2290,2290,"5th Ave & Jefferson St",47.603157,-122.328806,0,
1026,1026,"State Ave & 5th St",48.053110,-122.176858,0,
1524,1524,"State Ave & 6th St",48.053396,-122.177134,0,
1732,1732,"64th St NE & 67th Ave NE",48.053764,-122.141511,0,
3093,3093,"64th St NE & 67th Ave NE",48.053543,-122.140208,0,
3107,3107,"67th Ave NE & 64th St NE",48.054135,-122.140736,0,
2491,2491,"64th St NE & 83rd Ave NE",48.053469,-122.121519,0,
2495,2495,"64th St NE & 83rd Ave NE",48.053688,-122.122950,0,
3092,3092,"83rd Ave NE & 65th Pl NE",48.054689,-122.119435,0,
3106,3106,"83rd Ave NE & 65th Pl NE",48.054929,-122.119608,0,
2946,2946,"88th St NE & 67th Ave NE",48.074599,-122.141566,0,
3097,3097,"Ingraham Blvd & 68th Ave NE",48.074276,-122.138629,0,
265,265,"204th St NE & 67th Ave NE",48.180806,-122.139599,0,
2525,2525,"204th St NE & 67th Ave NE",48.180958,-122.141332,0,
760,760,"72nd Ave NW & 265th St NW",48.237477,-122.330087,0,
1244,1244,"72nd Ave NW & 267th Pl NW",48.238311,-122.330388,0,
1245,1245,"72nd Ave NW & 265th St NW",48.236746,-122.330360,0,
1254,1254,"76th Ave W & 206th St SW",47.811976,-122.335880,0,
1263,1263,"76th Ave W & 208th St SW",47.810183,-122.335882,0,
1230,1230,"67th Ave NE & Grove St",48.064009,-122.140941,0,
1791,1791,"Grove St & 67th Ave NE",48.064523,-122.141994,0,
549,549,"Hwy 2 & 179th Ave SE",47.865270,-121.990063,0,
585,585,"179th Ave SE & 147th St SE",47.864414,-121.990567,0,
1073,1073,"179th Ave SE & 147th St SE",47.864092,-121.990785,0,
1915,1915,"Hwy 2 & 179th Ave SE",47.866089,-121.991505,0,
3083,3083,"84th St NE & 83rd Ave NE",48.072111,-122.119444,0,
3101,3101,"84th St NE & 83rd Ave NE",48.071950,-122.119925,0,
791,791,"88th Ave NW & 270th St NW",48.240528,-122.351834,0,
469,469,"Market Pl & 91st Ave NE",47.997817,-122.107895,0,
1833,1833,"Market Pl & 91st Ave NE",47.997993,-122.107695,0,
3119,3119,"91st Ave SE & 1st St SE",47.996159,-122.108455,0,
533,533,"Hwy 92 & 147th Ave NE",48.051880,-122.032340,0,
1900,1900,"Hwy 92 & 147th Ave NE",48.051217,-122.033259,0,
2668,2668,"Airport Rd & 94th St SW",47.913753,-122.271917,0,
3161,3161,"Airport Rd & 94th St SW",47.913864,-122.271433,0,
1012,1012,"Hwy 99 & 216th St SW",47.803710,-122.328572,0,
1508,1508,"Hwy 99 & 216th St SW",47.802523,-122.329866,0,
2753,2753,"Gateway NB Station at 216th St SW",47.803553,-122.328686,0,
2754,2754,"216th St SW SB Station",47.802879,-122.329612,0,
2354,2354,"99th Pl NE & 31st Ave NE",48.085467,-122.188612,0,
1908,1908,"Stewart St & 7th Ave",47.614556,-122.335971,0,
1909,1909,"Stewart St & 9th Ave",47.615832,-122.334230,0,
1037,1037,"S Stillaguamish Ave & Medical Center Dr",48.188731,-122.117593,0,
1535,1535,"S Stillaguamish Ave & Medical Center Dr",48.188794,-122.117768,0,
3019,3019,"100th St SW NB Station",47.907863,-122.271092,0,
3038,3038,"100th St SW SB Station",47.907224,-122.271264,0,
1303,1303,"Alderwood Mall Pkwy & 184th St SW",47.830730,-122.268680,0,
2431,2431,"Alderwood Mall Pkwy & 184th St SW",47.831614,-122.268401,0,
610,610,"33rd Ave W & 188th St SW",47.829611,-122.277595,0,
2737,2737,"33rd Ave W & 188th St SW",47.828793,-122.277830,0,
814,814,"Alderwood Mall Pkwy & Beech Rd",47.829303,-122.268359,0,
1305,1305,"Alderwood Mall Pkwy & Beech Rd",47.828347,-122.268728,0,
242,242,"Second St & Ave C",47.912859,-122.096733,0,
858,858,"Ave D & Third St",47.914837,-122.098333,0,
1352,1352,"Ave D & Third St",47.914969,-122.098521,0,
1626,1626,"Second St & Ave C",47.913046,-122.097760,0,
1746,1746,"Beardslee Blvd & 104th Ave NE",47.760669,-122.200737,0,
374,374,"Beardslee Blvd & Sunrise Dr",47.760598,-122.200276,0,
372,372,"Beardslee Blvd & 108th Ave NE",47.762240,-122.195901,0,
1744,1744,"Beardslee Blvd & 110th Ave NE",47.764007,-122.193608,0,
2606,2606,"Bickford Ave & Ridge Ave",47.935624,-122.104242,0,
2607,2607,"Bickford Ave & 19th Pl",47.935322,-122.104327,0,
2188,2188,"Brier Rd & 228th St SW",47.790884,-122.274370,0,
834,834,"Broadway St & E Gilman Ave",48.199800,-122.125075,0,
2418,2418,"Broadway St & E Gilman Ave",48.199142,-122.125306,0,
3008,3008,"Broadway St & E Haller Ave",48.200763,-122.125308,0,
2914,2914,"NE 10th St & 108th Ave NE",47.619190,-122.196810,0,
3339,3339,"NE 8th St & 108th Ave NE",47.617484,-122.196999,0,
2150,2150,"Brickyard Fwy Station",47.743897,-122.186271,0,
2151,2151,"Brickyard Fwy Station",47.741250,-122.187676,0,
394,394,"W Casino Rd & Evergreen Way",47.921803,-122.230584,0,
1765,1765,"W Casino Rd & Evergreen Way",47.922070,-122.228859,0,
2795,2795,"Casino Rd NB Station",47.921193,-122.228516,0,
2796,2796,"Casino Rd SB Station",47.921290,-122.228882,0,
2484,2484,"Airport Rd & W Casino Rd",47.920273,-122.271954,0,
3018,3018,"Kasch Park Rd NB Station",47.918657,-122.271460,0,
436,436,"Larch Way & Cypress Way",47.808074,-122.259206,0,
855,855,"Cypress Way & 209th Pl SW",47.808617,-122.260115,0,
1347,1347,"Cypress Way & 209th Pl SW",47.808827,-122.260307,0,
886,886,"Givens Ave & Fir St",48.248410,-121.603371,0,
1354,1354,"S Emens Ave & Darrington St",48.249505,-121.602275,0,
2864,2864,"Darrington St & Givens Ave",48.249829,-121.603885,0,
406,406,"Dayton St & 5th Ave S",47.809628,-122.377310,0,
1166,1166,"5th Ave S & Dayton St",47.809434,-122.377658,0,
1774,1774,"Dayton St & 5th Ave S",47.809772,-122.378030,0,
1775,1775,"Dayton St & 6th Ave S",47.809767,-122.375211,0,
1435,1435,"Railroad Ave & Beach Pl",47.811206,-122.384667,0,
2783,2783,"112th St SW NB Station",47.896845,-122.251245,0,
2784,2784,"112th St SW SB Station",47.896072,-122.252430,0,
2807,2807,"Madison St NB Station",47.936568,-122.218722,0,
3386,3386,"North Rd & Filbert Rd",47.825776,-122.238439,0,
3387,3387,"North Rd & Filbert Rd",47.825735,-122.238249,0,
3064,3064,"Fryelands Blvd & 161st St SE",47.852152,-122.011785,0,
3065,3065,"Fryelands Blvd & 161st St SE",47.851602,-122.012109,0,
570,570,"1st St & Hwy 2",47.857779,-121.701767,0,
1914,1914,"Hwy 2 & 1st St",47.857932,-121.703309,0,
890,890,"Granite Falls Park & Ride",48.080475,-121.969112,0,
1786,1786,"Grove St & Alder Ave",48.061344,-122.173873,0,
1033,1033,"State Ave & Grove St",48.061892,-122.176752,0,
1528,1528,"State Ave & Grove St",48.060849,-122.177053,0,
401,401,"Chennault Beach Rd & Harbour Pointe Blvd",47.897640,-122.303239,0,
1389,1389,"Harbour Pointe Blvd & Chennault Beach Rd",47.897751,-122.304763,0,
3135,3135,"Hardeson Rd & Shuksan Way",47.934284,-122.250579,0,
3136,3136,"Hardeson Rd & Shuksan Way",47.934000,-122.250655,0,
2906,2906,"Cedar St & Hewitt Ave",47.978677,-122.193949,0,
2986,2986,"Hewitt Ave & Fulton St",47.979241,-122.195589,0,
3006,3006,"Cedar St & Hewitt Ave",47.978490,-122.193731,0,
430,430,"Howell St & 9th Ave",47.614549,-122.333373,0,
426,426,"Hewitt Ave & Lombard Ave",47.979120,-122.203823,0,
2440,2440,"Hewitt Ave & Lombard Ave",47.979318,-122.202649,0,
427,427,"Hewitt Ave & Virginia Ave",47.979050,-122.196617,0,
21,21,"Marine Dr NE & 31st Ave NE",48.053493,-122.188748,0,
3060,3060,"Marine Dr NE & 31st Ave NE",48.054509,-122.189616,0,
9,9,"Marine Dr NE & Meridian Ave N",48.038667,-122.233393,0,
17,17,"Marine Dr NE & Meridian Ave N",48.038491,-122.232773,0,
3028,3028,"153rd St SE NB Station",47.859559,-122.218828,0,
3047,3047,"153rd St SE SB Station",47.858941,-122.219074,0,
2671,2671,"Market Pl & 99th Ave NE",47.996414,-122.099644,0,
3175,3175,"99th Ave SE & 2nd St SE",47.994837,-122.098170,0,
188,188,"W Main St & 170th Dr SE",47.848839,-122.001947,0,
1583,1583,"W Main St & 170th Dr SE",47.848797,-122.004073,0,
28,28,"W Main St & 179th Ave SE",47.850708,-121.991096,0,
458,458,"W Main St & 179th Ave SE",47.850697,-121.988990,0,
2580,2580,"Village Way & Village Ct",47.849127,-121.982987,0,
2581,2581,"Village Way & Village Ct",47.849195,-121.983299,0,
2583,2583,"Village Way & Sky River Pkwy",47.849564,-121.981902,0,
553,553,"Hwy 2 & N Kelsey St",47.860576,-121.976834,0,
1920,1920,"Hwy 2 & N Kelsey St",47.861246,-121.978149,0,
3068,3068,"Kelsey St & North Rd",47.858841,-121.977327,0,
838,838,"Brook Blvd & 180th St SE",47.835321,-122.204879,0,
470,470,"Monte Villa Pkwy & 35th Ave SE",47.778354,-122.183864,0,
1836,1836,"Monte Villa Pkwy & 35th Ave SE",47.778782,-122.184923,0,
2214,2214,"35th Ave SE & Monte Villa Pkwy",47.779452,-122.185925,0,
3264,3264,"Mukilteo Ferry Terminal Bay 1",47.950330,-122.296377,0,
415,415,"Grove St & 60th Dr NE",48.064395,-122.147623,0,
423,423,"Grove St & 59th Ave NE",48.063629,-122.151533,0,
1790,1790,"Grove St & 59th Ave NE",48.063973,-122.151340,0,
1794,1794,"Grove St & 60th Dr NE",48.064565,-122.149129,0,
476,476,"Olive Way & Terry Ave",47.614894,-122.332034,0,
2835,2835,"Colby Ave NB Station",47.976439,-122.208047,0,
3445,3445,"Paine Field Passenger Terminal",47.908170,-122.277293,0,
442,442,"Lakewood Rd & W Lake Goodwin Rd",48.155745,-122.297174,0,
1814,1814,"Lakewood Rd & 52nd Ave NW",48.155866,-122.297546,0,
2819,2819,"40th St NB Station",47.964898,-122.210699,0,
2820,2820,"41st St SB Station",47.962858,-122.210975,0,
481,481,"Seattle Hill Rd & 35th Ave SE",47.860219,-122.186723,0,
1842,1842,"Seattle Hill Rd & 35th Ave SE",47.860281,-122.187193,0,
3058,3058,"35th Ave SE & Seattle Hill Rd",47.860088,-122.186237,0,
3059,3059,"35th Ave SE & Seattle Hill Rd",47.861035,-122.186017,0,
10,10,"Ellison James Dr & Steve Williams Dr",48.069227,-122.276456,0,
149,149,"Snohomish Cascade Dr & 142nd St SE",47.868735,-122.144312,0,
150,150,"Snohomish Cascade Dr & 141st St SE",47.870490,-122.144535,0,
151,151,"Snohomish Cascade Dr & 138th Pl SE",47.871221,-122.145078,0,
353,353,"56th St SE & 91st Ave SE",47.945616,-122.107916,0,
2987,2987,"Bickford Ave & 30th St",47.945057,-122.110458,0,
2989,2989,"Bickford Ave & 30th St",47.943746,-122.109225,0,
955,955,"Smokey Point Blvd & 168th St NE",48.148999,-122.182830,0,
2090,2090,"Smokey Point Blvd & 169th Pl NE",48.149083,-122.183182,0,
956,956,"Smokey Point Blvd & 172nd St NE",48.153229,-122.182816,0,
953,953,"Smokey Point Blvd & 177th Pl NE",48.157844,-122.182817,0,
1453,1453,"Smokey Point Blvd & 177th Pl NE",48.157159,-122.183045,0,
2473,2473,"State Ave & 116th St NE",48.100326,-122.175193,0,
2474,2474,"State Ave & 116th St NE",48.099532,-122.175212,0,
1031,1031,"State Ave & 88th St NE",48.076404,-122.175746,0,
1527,1527,"State Ave & 88th St NE",48.075233,-122.176201,0,
2463,2463,"88th St NE & State Ave",48.075699,-122.176889,0,
2949,2949,"88th St NE & State Ave",48.075501,-122.174472,0,
764,764,"76th Ave W & 216th St SW",47.803535,-122.335573,0,
1264,1264,"76th Ave W & 216th St SW",47.802985,-122.335788,0,
958,958,"Smokey Point Blvd & 183rd Pl NE",48.163282,-122.182821,0,
1451,1451,"Smokey Point Blvd & 183rd Pl NE",48.162999,-122.183174,0,
14,14,"Totem Beach Rd & 64th St NW",48.056176,-122.271535,0,
15,15,"64th St NW & Joseph Charles Jr Loop Rd",48.053686,-122.267222,0,
2201,2201,"64th St NW & Joseph Charles Jr Loop Rd",48.053803,-122.267757,0,
2202,2202,"Totem Beach Rd & 64th St NW",48.055978,-122.271194,0,
3027,3027,"Trillium Blvd NB Station",47.871586,-122.217080,0,
2503,2503,"30th Ave NE & 99th Pl NE",48.087376,-122.191444,0,
2229,2229,"UW Bothell & Cascadia College",47.761773,-122.192425,0,
2964,2964,"Marine Dr & Warm Beach Senior Community",48.181958,-122.350784,0,
2965,2965,"Marine Dr & Warm Beach Senior Community",48.181909,-122.351144,0,
915,915,"Marine Dr & Happy Hollow Rd",48.188520,-122.340092,0,
1409,1409,"Marine Dr & 81st Ave NW",48.188753,-122.340332,0,
2846,2846,"N Olympic Ave & E 5th St",48.197432,-122.126406,0,
2849,2849,"N Olympic Ave & E 5th St",48.197517,-122.126222,0,
511,511,"Hwy 530 & Swede Heaven Rd",48.268654,-121.706009,0,
1875,1875,"Hwy 530 & Swede Heaven Rd",48.268782,-121.707421,0,
2621,2621,"137th St SE & Puget Park Dr",47.873382,-122.153769,0,
3194,3194,"Cathcart Way & Puget Park Dr",47.862939,-122.130893,0,
3196,3196,"Cathcart Way & Puget Park Dr",47.863197,-122.131021,0,
309,309,"228th St SW & 228th Pl SW",47.791731,-122.283025,0,
222,222,"188th St SW & 36th Ave W",47.828105,-122.281214,0,
1607,1607,"188th St SW & 40th Ave W",47.828277,-122.287560,0,
552,552,"Hwy 2 & Fryelands Blvd SE",47.872186,-122.007438,0,
733,733,"6th Ave S & Dayton St",47.809958,-122.374786,0,
370,370,"Alderwood Mall Blvd & 28th Ave W",47.826434,-122.270416,0,
1742,1742,"Alderwood Mall Blvd & 28th Ave W",47.826138,-122.271334,0,
3177,3177,"99th Ave SE & 6th Pl SE",47.990538,-122.098442,0,
467,467,"Main St & Olympic Ave",47.810430,-122.361030,0,
3392,3392,"Filbert Rd & 202nd St SW",47.814443,-122.228380,0,
1575,1575,"164th St SW & Alderwood Mall Pkwy",47.850113,-122.270684,0,
1552,1552,"128th St SE & 3rd Ave SE",47.882102,-122.229014,0,
1482,1482,"Hwy 527 & 234th St SE",47.785415,-122.219911,0,
1507,1507,"Hwy 99 & 212th St SW",47.805379,-122.327809,0,
3391,3391,"Filbert Rd & 194th St SW",47.822308,-122.234921,0,
155,155,"Puget Park Dr & 62nd Dr SE",47.863243,-122.148936,0,
153,153,"Snohomish Cascade Dr & 142nd St SE",47.867915,-122.145136,0,
773,773,"76th Ave W & 200th St SW",47.817970,-122.335749,0,
1253,1253,"76th Ave W & 203rd St SW",47.814499,-122.335926,0,
1185,1185,"52nd Ave W & 148th St SW",47.864034,-122.303756,0,
964,964,"Hwy 525 & 84th St SW",47.922904,-122.300024,0,
1457,1457,"Hwy 525 & 84th St SW",47.921573,-122.300328,0,
1318,1318,"Broadway & 14th St",47.998665,-122.201231,0,
3218,3218,"Broadway & 14th St",47.999229,-122.200925,0,
1380,1380,"Firdale Ave & 240th Pl SW",47.780701,-122.365934,0,
1350,1350,"Ave D & Fifth St",47.917311,-122.098366,0,
2644,2644,"236th St SW & Van Ry Blvd",47.784921,-122.313254,0,
336,336,"271st St NW & 96th Ave NW",48.242046,-122.363226,0,
2555,2555,"271st St NW & 101st Ave NW",48.242362,-122.369787,0,
269,269,"204th St SW & Larch Way",47.813575,-122.286325,0,
2669,2669,"4th St NE & 97th Dr NE",47.999674,-122.100593,0,
2207,2207,"220th St SE & 17th Ave SE",47.798628,-122.208645,0,
2325,2325,"Beardslee Blvd & Ross Rd",47.767936,-122.191257,0,
2212,2212,"35th Ave SE & 228th St SE",47.790463,-122.186662,0,
1740,1740,"92nd St SE & 113th Dr SE",47.913348,-122.078530,0,
2433,2433,"Alderwood Mall Pkwy & 182nd St SW",47.834417,-122.269981,0,
36,36,"Pioneer Hwy & 77th Ave NW",48.234315,-122.338088,0,
477,477,"Pioneer Hwy & 77th Ave NW",48.234157,-122.338185,0,
2456,2456,"134th St SW & Ash Way",47.876820,-122.244516,0,
2457,2457,"134th St SW & Ash Way",47.876958,-122.244554,0,
235,235,"196th St SW & Heinz Pl",47.821306,-122.330424,0,
255,255,"200th St SW & 68th Ave W",47.817634,-122.324135,0,
1618,1618,"196th St SW & 68th Ave W",47.821428,-122.326291,0,
241,241,"Second St & Ave A",47.912799,-122.093982,0,
1581,1581,"164th St SW & 13th Ave W",47.849889,-122.252914,0,
3063,3063,"20th Ave SE & 214th St SE",47.802711,-122.206370,0,
3172,3172,"20th St SE & Hwy 9",47.977969,-122.101368,0,
3192,3192,"20th St SE & 99th Ave SE",47.978222,-122.098990,0,
3123,3123,"Bickford Ave & Weaver Rd",47.938947,-122.106834,0,
3082,3082,"20th St SE & 79th Ave SE",47.978206,-122.125679,0,
3087,3087,"20th St SE & 79th Ave SE",47.977982,-122.125123,0,
1473,1473,"Hwy 527 & 16th Ave SE",47.876713,-122.212238,0,13216
2137,2137,"132nd St SE & 16th Ave SE",47.878304,-122.212188,0,13216
3026,3026,"16th Ave SE NB Station",47.878272,-122.211597,0,13216
3045,3045,"16th Ave SE SB Station",47.878070,-122.211353,0,13216
3159,3159,"132nd St SE & 16th Ave SE",47.878073,-122.210425,0,13216
140,140,"Puget Park Dr & 136th St SE",47.873977,-122.154283,0,137pp
942,942,"Puget Park Dr & 136th St SE",47.874323,-122.153562,0,137pp
616,616,"36th Ave W & 166th Pl SW",47.847982,-122.281708,0,16436
1101,1101,"36th Ave W & 165th Pl SW",47.849266,-122.281987,0,16436
2872,2872,"164th St SW & 36th Ave W",47.849936,-122.281228,0,16436
2873,2873,"164th St SW & 36th Ave W",47.850163,-122.280226,0,16436
3348,3348,"36th Ave W & 164th St SW",47.850383,-122.281637,0,16436
192,192,"164th St SE & Mill Creek Blvd",47.849386,-122.219830,0,164z7
1580,1580,"164th St SE & Mill Creek Blvd",47.849529,-122.221528,0,164z7
2568,2568,"Mill Creek Rd & Hwy 527",47.849455,-122.216398,0,164z7
3029,3029,"164th St SE NB Station",47.850050,-122.217486,0,164z7
3048,3048,"164th St SE SB Station",47.849202,-122.217555,0,164z7
3236,3236,"Mill Creek Blvd WB Station",47.849542,-122.221095,0,164z7
3267,3267,"Shoreline North/185th Station Bay 2",47.764217,-122.322625,0,185i5
3382,3382,"Shoreline North/185th Station Bay 1",47.763830,-122.322712,0,185i5
232,232,"196th St SW & 74th Ave W",47.821327,-122.334495,0,19676
1251,1251,"76th Ave W & 196th St SW",47.820335,-122.335965,0,19676
1619,1619,"196th St SW & 76th Ave W",47.821550,-122.336378,0,19676
2933,2933,"76th Ave W & 196th St SW",47.821864,-122.335772,0,19676
3061,3061,"76th Ave W & 194th St SW",47.822605,-122.335991,0,19676
984,984,"Hwy 527 & Maltby Rd",47.810890,-122.207404,0,208z7
985,985,"Hwy 527 & 214th St SE",47.804512,-122.208086,0,208z7
1479,1479,"Hwy 527 & Maltby Rd",47.808545,-122.207876,0,208z7
3032,3032,"208th St SE NB Station",47.810159,-122.207444,0,208z7
3051,3051,"208th St SE SB Station",47.808928,-122.207877,0,208z7
3394,3394,"208th St SE & Hwy 527",47.809551,-122.209700,0,208z7
284,284,"212th St SW & 84th Ave W",47.806858,-122.344821,0,21284
780,780,"84th Ave W & 214th Pl SW",47.805552,-122.346439,0,21284
1276,1276,"84th Ave W & Bowdoin Way",47.806016,-122.346670,0,21284
1664,1664,"212th St SW & 84th Ave W",47.807008,-122.344968,0,21284
1821,1821,"Main St & 84th Ave W",47.808302,-122.347950,0,21284
291,291,"220th St SW & 76th Ave W",47.799592,-122.334841,0,22099
298,298,"220th St SW & 70th Ave W",47.799492,-122.328224,0,22099
1013,1013,"Hwy 99 & 220th St SW",47.800126,-122.331155,0,22099
1509,1509,"Hwy 99 & 220th St SW",47.798918,-122.332467,0,22099
1667,1667,"220th St SW & 70th Ave W",47.799713,-122.328461,0,22099
1675,1675,"220th St SW & Hwy 99",47.799801,-122.333905,0,22099
312,312,"228th St SW & 42nd Pl W",47.791789,-122.289755,0,22844
655,655,"44th Ave W & 228th St SW",47.792500,-122.292131,0,22844
661,661,"44th Ave W & 229th Pl SW",47.790340,-122.292087,0,22844
1137,1137,"44th Ave W & 228th St SW",47.791596,-122.292339,0,22844
1683,1683,"228th St SW & 42nd Pl W",47.791946,-122.290308,0,22844
2763,2763,"228th St SW & 45th Pl W",47.791838,-122.293970,0,22844
2774,2774,"228th St SW & 46th Ave W",47.791982,-122.294887,0,22844
308,308,"228th St SE & Hwy 527",47.791198,-122.214209,0,228z7
989,989,"Hwy 527 & 228th St SE",47.790665,-122.217062,0,228z7
1481,1481,"Hwy 527 & 228th St SE",47.789981,-122.218207,0,228z7
1680,1680,"228th St SE & 15th Ave SE",47.791426,-122.213582,0,228z7
2749,2749,"228th St SE & 10th Ave SE",47.791431,-122.218317,0,228z7
2750,2750,"228th St SE & 10th Ave SE",47.791173,-122.218462,0,228z7
2706,2706,"5th Ave S & S Jackson St",47.598591,-122.327766,0,5jack
2698,2698,"5th Ave & Pine St",47.611807,-122.336694,0,5pine
181,181,"148th St SW & Hwy 99",47.864079,-122.284500,0,99148
1000,1000,"Hwy 99 & 148th St SW",47.864769,-122.281161,0,99148
1497,1497,"Hwy 99 & 148th St SW",47.863356,-122.282952,0,99148
1568,1568,"148th St SW & Hwy 99",47.864289,-122.284669,0,99148
2777,2777,"148th St SW NB Station",47.863931,-122.281933,0,99148
2778,2778,"148th St SW SB Station",47.863767,-122.282573,0,99148
1005,1005,"Hwy 99 & 176th St SW",47.840095,-122.298508,0,99176r
1500,1500,"Hwy 99 & 174th Pl SW",47.840534,-122.298584,0,99176r
1501,1501,"Hwy 99 & 176th St SW",47.838184,-122.300604,0,99176r
2767,2767,"Cherry Hill NB Station at 176th St SW",47.839547,-122.298980,0,99176r
2770,2770,"International SB Station at 174th Pl SW",47.840824,-122.298334,0,99176r
237,237,"196th St SW & Hwy 99",47.821090,-122.316489,0,99196r
239,239,"196th St SW & 58th Pl W",47.821030,-122.312674,0,99196r
1007,1007,"Hwy 99 & 196th St SW",47.822148,-122.314045,0,99196r
1503,1503,"Hwy 99 & 196th St SW",47.820482,-122.315920,0,99196r
1616,1616,"196th St SW & 58th Pl W",47.821274,-122.312670,0,99196r
1623,1623,"196th St SW & Hwy 99",47.821346,-122.316979,0,99196r
2764,2764,"Crossroads SB Station at 196th St SW",47.820787,-122.315656,0,99196r
3225,3225,"Hwy 99 EB Station",47.821055,-122.315824,0,99196r
3246,3246,"Hwy 99 WB Station",47.821280,-122.314391,0,99196r
3247,3247,"196th St SW NB Station",47.821764,-122.314437,0,99196r
253,253,"200th St SW & 64th Ave W",47.817563,-122.320077,0,99200
1008,1008,"Hwy 99 & 200th St SW",47.818148,-122.317480,0,99200
1504,1504,"Hwy 99 & 200th St SW",47.817250,-122.318702,0,99200
1641,1641,"200th St SW & 66th Pl W",47.817732,-122.321641,0,99200
1642,1642,"200th St SW & Scriber Lake Rd",47.817635,-122.315380,0,99200
2761,2761,"Heron NB Station at 200th St SW",47.817880,-122.317710,0,99200
328,328,"238th St SW & Hwy 99",47.783164,-122.344203,0,99238r
1016,1016,"Hwy 99 & 238th St SW",47.784060,-122.342730,0,99238r
1517,1517,"Hwy 99 & 238th St SW",47.783697,-122.343432,0,99238r
1704,1704,"238th St SW & 84th Ave W",47.783328,-122.345149,0,99238r
2747,2747,"238th St SW NB Station",47.783555,-122.343090,0,99238r
