shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
201:161,48.040290,-122.181430,230057,13199.58
201:161,48.039930,-122.181490,230058,13239.87
201:161,48.039460,-122.181550,230059,13292.30
201:161,48.039010,-122.181660,230060,13343.02
201:161,48.037160,-122.182170,230061,13552.17
201:161,48.036960,-122.182220,230062,13574.72
201:161,48.036040,-122.182460,230063,13678.57
201:161,48.035130,-122.182690,230064,13781.20
201:161,48.034970,-122.182730,230065,13799.24
201:161,48.034750,-122.182790,230066,13824.11
201:161,48.034000,-122.182980,230067,13908.69
201:161,48.033530,-122.183110,230068,13961.85
201:161,48.032510,-122.183390,230069,14077.16
201:161,48.032300,-122.183450,230070,14100.93
201:161,48.031710,-122.183600,230071,14167.50
201:161,48.030910,-122.183810,230072,14257.78
201:161,48.030760,-122.183850,230073,14274.76
201:161,48.029590,-122.184150,230074,14406.74
201:161,48.026280,-122.185030,230075,14780.54
201:161,48.023550,-122.185750,230076,15088.79
201:161,48.023320,-122.185820,230077,15114.88
201:161,48.022900,-122.185950,230078,15162.58
201:161,48.022000,-122.186260,230079,15265.27
201:161,48.020990,-122.186620,230080,15380.73
201:161,48.020600,-122.186740,230081,15424.98
201:161,48.020240,-122.186850,230082,15465.83
201:161,48.020190,-122.186870,230083,15471.59
201:161,48.019680,-122.187010,230084,15529.25
201:161,48.019300,-122.187110,230085,15572.17
201:161,48.018640,-122.187290,230086,15646.76
201:161,48.017840,-122.187500,230087,15737.07
201:161,48.017680,-122.187540,230088,15755.11
201:161,48.016490,-122.187880,230089,15889.80
201:161,48.015120,-122.188230,230090,16044.37
201:161,48.014840,-122.188300,230091,16075.94
201:161,48.014670,-122.188350,230092,16095.21
201:161,48.014290,-122.188460,230093,16138.25
201:161,48.014000,-122.188560,230094,16171.35
201:161,48.013660,-122.188710,230095,16210.79
201:161,48.013310,-122.188900,230096,16252.18
201:161,48.013060,-122.189050,230097,16282.17
201:161,48.012770,-122.189220,230098,16316.83
201:161,48.012610,-122.189330,230099,16336.43
201:161,48.012270,-122.189580,230100,16378.58
201:161,48.012090,-122.189730,230101,16401.50
201:161,48.011660,-122.190160,230102,16459.08
201:161,48.011540,-122.190280,230103,16475.14
201:161,48.011400,-122.190420,230104,16493.92
201:161,48.011240,-122.190580,230105,16515.31
201:161,48.011100,-122.190730,230106,16534.52
201:161,48.010840,-122.191040,230107,16571.52
201:161,48.010490,-122.191520,230108,16624.37
201:161,48.010220,-122.191820,230109,16661.83
201:161,48.010100,-122.191970,230110,16679.23
201:161,48.009990,-122.192120,230111,16695.82
201:161,48.009900,-122.192240,230112,16709.23
201:161,48.009340,-122.192970,230113,16791.95
201:161,48.008900,-122.193530,230114,16856.26
201:161,48.008820,-122.193620,230115,16867.39
201:161,48.008640,-122.193850,230116,16893.78
201:161,48.008600,-122.193900,230117,16899.60
201:161,48.008490,-122.193960,230118,16912.62
201:161,48.008310,-122.194210,230119,16939.96
201:161,48.008160,-122.194400,230120,16961.85
201:161,48.008110,-122.194470,230121,16969.47
201:161,48.007940,-122.194690,230122,16994.52
201:161,48.007700,-122.194990,230123,17029.36
201:161,48.007460,-122.195300,230124,17064.65
201:161,48.007080,-122.195780,230125,17120.04
201:161,48.007040,-122.195840,230126,17126.35
201:161,48.006900,-122.196020,230127,17146.89
201:161,48.006610,-122.196390,230128,17189.35
201:161,48.006490,-122.196540,230129,17206.75
201:161,48.006200,-122.196910,230130,17249.21
201:161,48.006136,-122.196998,230131,17258.93
201:161,48.006120,-122.197020,240002,17261.31
201:161,48.005860,-122.197350,240003,17299.29
201:161,48.005730,-122.197520,240004,17318.52
201:161,48.005620,-122.197660,240005,17334.62
201:161,48.005520,-122.197790,240006,17349.37
201:161,48.005410,-122.197930,240007,17365.49
201:161,48.005360,-122.197990,240008,17372.62
201:161,48.005220,-122.198180,240009,17393.69
201:161,48.005150,-122.198260,240010,17403.50
201:161,48.005070,-122.198360,240011,17415.11
201:161,48.004750,-122.198770,240012,17462.02
201:161,48.004630,-122.198920,240013,17479.43
201:161,48.004530,-122.199040,240014,17493.72
201:161,48.004170,-122.199510,240015,17546.94
201:161,48.004110,-122.199590,240016,17555.90
201:161,48.003880,-122.199890,240017,17589.89
201:161,48.003730,-122.200080,240018,17611.77
201:161,48.003590,-122.200230,240019,17630.94
201:161,48.003490,-122.200330,240020,17644.35
201:161,48.003380,-122.200420,240021,17658.28
201:161,48.003260,-122.200500,240022,17672.91
201:161,48.003060,-122.200650,240023,17697.82
201:161,48.003040,-122.200660,240024,17700.16
201:161,48.002880,-122.200760,240025,17719.46
201:161,48.002690,-122.200840,240026,17741.40
201:161,48.002480,-122.200910,240027,17765.33
201:161,48.002410,-122.200930,240028,17773.25
201:161,48.002360,-122.200940,240029,17778.86
201:161,48.002060,-122.201000,240030,17812.51
201:161,48.002010,-122.201000,240031,17818.09
201:161,48.001950,-122.201000,240032,17824.73
201:161,48.001590,-122.201020,240033,17864.82
201:161,48.001430,-122.201030,240034,17882.62
201:161,48.001320,-122.201030,240035,17894.84
201:161,48.001270,-122.201030,240036,17900.39
201:161,48.001230,-122.201030,240037,17904.84
201:161,48.001070,-122.201030,240038,17922.64
201:161,48.000820,-122.201040,240039,17950.43
201:161,48.000770,-122.201040,240040,17955.98
201:161,48.000640,-122.201040,240041,17970.43
201:161,48.000280,-122.201050,240042,18010.48
201:161,48.000000,-122.201060,240043,18041.63
201:161,47.999860,-122.201060,240044,18057.17
201:161,47.999580,-122.201060,240045,18088.32
201:161,47.999270,-122.201070,240046,18122.80
201:161,47.999090,-122.201080,240047,18142.82
201:161,47.998970,-122.201080,240048,18156.17
201:161,47.998700,-122.201080,240049,18186.17
201:161,47.998667,-122.201080,240050,18189.88
201:161,47.998570,-122.201080,250002,18200.61
201:161,47.998310,-122.201090,250003,18229.54
201:161,47.998230,-122.201090,250004,18238.44
201:161,47.998100,-122.201090,250005,18252.89
201:161,47.997660,-122.201100,250006,18301.81
201:161,47.997420,-122.201110,250007,18328.51
201:161,47.997260,-122.201110,250008,18346.31
201:161,47.996960,-122.201120,250009,18379.68
201:161,47.996770,-122.201120,250010,18400.81
201:161,47.996680,-122.201120,250011,18410.80
201:161,47.996470,-122.201130,250012,18434.15
201:161,47.996330,-122.201130,250013,18449.73
201:161,47.995960,-122.201140,250014,18490.87
201:161,47.995900,-122.201140,250015,18497.55
201:161,47.995680,-122.201150,250016,18522.02
201:161,47.995550,-122.201150,250017,18536.47
201:161,47.995410,-122.201150,250018,18552.02
201:161,47.995290,-122.201150,250019,18565.37
201:161,47.995250,-122.201150,250020,18569.82
201:161,47.995020,-122.201160,250021,18595.39
201:161,47.994800,-122.201170,250022,18619.87
201:161,47.994610,-122.201170,250023,18640.99
201:161,47.994520,-122.201170,250024,18651.02
201:161,47.994470,-122.201170,250025,18656.56
201:161,47.994140,-122.201180,250026,18693.26
201:161,47.994030,-122.201180,250027,18705.48
201:161,47.993980,-122.201180,250028,18711.06
201:161,47.993710,-122.201190,250029,18741.08
201:161,47.993690,-122.201190,250030,18743.31
201:161,47.993420,-122.201200,250031,18773.33
201:161,47.993270,-122.201200,250032,18790.00
201:161,47.992960,-122.201210,250033,18824.48
201:161,47.992910,-122.201210,250034,18830.06
201:161,47.992390,-122.201240,250035,18887.91
201:161,47.992180,-122.201240,250036,18911.25
201:161,47.991880,-122.201250,250037,18944.63
201:161,47.991770,-122.201250,250038,18956.85
201:161,47.991530,-122.201260,250039,18983.55
201:161,47.991450,-122.201260,250040,18992.45
201:161,47.991080,-122.201270,250041,19033.60
201:161,47.990880,-122.201280,250042,19055.85
201:161,47.990690,-122.201280,250043,19076.97
201:161,47.990400,-122.201290,250044,19109.22
201:161,47.990050,-122.201300,250045,19148.14
201:161,47.989900,-122.201300,250046,19164.82
201:161,47.989750,-122.201310,250047,19181.52
201:161,47.989560,-122.201310,250048,19202.64
201:161,47.989430,-122.201320,250049,19217.09
201:161,47.989330,-122.201320,250050,19228.22
201:161,47.988710,-122.201340,250051,19297.16
201:161,47.988440,-122.201350,250052,19327.21
201:161,47.988190,-122.201350,250053,19354.98
201:161,47.988000,-122.201350,250054,19376.10
201:161,47.987790,-122.201350,250055,19399.45
201:161,47.987490,-122.201360,250056,19432.83
201:161,47.987440,-122.201360,250057,19438.38
201:161,47.987130,-122.201370,250058,19472.88
201:161,47.986770,-122.201380,250059,19512.90
201:161,47.986600,-122.201380,250060,19531.80
201:161,47.986510,-122.201380,250061,19541.79
201:161,47.986470,-122.201380,250062,19546.24
201:161,47.986140,-122.201390,250063,19582.94
201:161,47.986080,-122.201390,250064,19589.62
201:161,47.985940,-122.201400,250065,19605.19
201:161,47.985810,-122.201400,250066,19619.67
201:161,47.985680,-122.201400,250067,19634.12
201:161,47.985410,-122.201410,250068,19664.14
201:161,47.985230,-122.201420,250069,19684.17
201:161,47.985180,-122.201420,250070,19689.71
201:161,47.985060,-122.201420,250071,19703.06
201:161,47.984850,-122.201430,250072,19726.44
201:161,47.984500,-122.201440,250073,19765.36
201:161,47.984250,-122.201450,250074,19793.16
201:161,47.984050,-122.201450,250075,19815.38
201:161,47.984020,-122.201450,250076,19818.74
201:161,47.983890,-122.201450,250077,19833.18
201:161,47.983770,-122.201450,250078,19846.53
201:161,47.983480,-122.201460,250079,19878.78
201:161,47.983170,-122.201470,250080,19913.25
201:161,47.982970,-122.201470,250081,19935.50
201:161,47.982770,-122.201470,250082,19957.72
201:161,47.982560,-122.201480,250083,19981.07
201:161,47.982520,-122.201480,250084,19985.52
201:161,47.982430,-122.201480,250085,19995.55
201:161,47.982360,-122.201480,250086,20003.32
201:161,47.982300,-122.201480,250087,20010.00
201:161,47.982260,-122.201480,250088,20014.45
201:161,47.982240,-122.201480,250089,20016.67
201:161,47.981900,-122.201490,250090,20054.47
201:161,47.981720,-122.201490,250091,20074.49
201:161,47.981510,-122.201500,250092,20097.84
201:161,47.981460,-122.201500,250093,20103.39
201:161,47.981420,-122.201500,250094,20107.84
201:161,47.981270,-122.201500,250095,20124.51
201:161,47.981070,-122.201510,250096,20146.76
201:161,47.980840,-122.201510,250097,20172.33
201:161,47.980720,-122.201510,250098,20185.68
201:161,47.980550,-122.201520,250099,20204.61
201:161,47.980340,-122.201520,250100,20227.93
201:161,47.980250,-122.201520,250101,20237.96
201:161,47.980050,-122.201530,250102,20260.21
201:161,47.979820,-122.201540,250103,20285.78
201:161,47.979210,-122.201550,250104,20353.60
201:161,47.978910,-122.201550,250105,20386.97
201:161,47.978880,-122.201550,250106,20390.30
201:161,47.978850,-122.201550,250107,20393.62
201:161,47.978710,-122.201550,250108,20409.19
201:161,47.978680,-122.201550,250109,20412.52
201:161,47.978330,-122.201550,250110,20451.44
201:161,47.978200,-122.201550,250111,20465.89
201:161,47.978000,-122.201540,250112,20488.14
201:161,47.977740,-122.201530,250113,20517.06
201:161,47.977601,-122.201524,250114,20532.49
201:161,47.977530,-122.201520,260002,20540.41
201:161,47.977340,-122.201510,260003,20561.53
201:161,47.977200,-122.201500,260004,20577.11
201:161,47.977160,-122.201500,260005,20581.56
201:161,47.976980,-122.201490,260006,20601.58
201:161,47.976950,-122.201490,260007,20604.94
201:161,47.976860,-122.201490,260008,20614.93
201:161,47.976680,-122.201480,260009,20634.96
201:161,47.976690,-122.201140,260010,20660.35
201:161,47.976690,-122.200860,260011,20681.26
201:161,47.976700,-122.200400,260012,20715.61
201:161,47.976700,-122.200060,260013,20741.00
201:161,47.976710,-122.199520,260014,20781.32
201:161,47.976720,-122.198810,260015,20834.33
201:161,47.976730,-122.198490,260016,20858.23
201:161,47.976520,-122.198490,260017,20881.54
201:161,47.976340,-122.198480,260018,20901.57
201:161,47.975940,-122.198460,260019,20946.07
201:161,47.975670,-122.198430,260020,20976.18
201:161,47.975360,-122.198390,260021,21010.81
201:161,47.975260,-122.198350,260022,21022.30
201:161,47.975100,-122.198290,260023,21040.65
201:161,47.974950,-122.198230,260024,21057.93
201:161,47.975020,-122.197810,260025,21090.24
201:161,47.975060,-122.197560,260026,21109.44
201:161,47.975060,-122.197500,260027,21113.92
201:161,47.975030,-122.197450,260028,21118.92
201:161,47.974395,-122.197150,260029,21192.99
201:161,47.974140,-122.197030,270002,21222.71
201:161,47.974080,-122.197020,270003,21229.41
201:161,47.974030,-122.197060,270004,21235.72
201:161,47.973980,-122.197170,270005,21245.66
201:161,47.973990,-122.197280,270006,21253.92
201:161,47.974020,-122.197350,270007,21260.13
201:161,47.974120,-122.197410,270008,21272.11
201:161,47.974090,-122.197690,270009,21293.30
201:161,47.974070,-122.198500,270010,21353.80
201:161,47.974060,-122.199150,270011,21402.35
201:161,47.974060,-122.199270,270012,21411.32
201:161,47.974050,-122.199550,270013,21432.22
201:161,47.974050,-122.199610,270014,21436.71
201:161,47.974050,-122.199910,270015,21459.11
201:161,47.974020,-122.200700,270016,21518.15
201:161,47.974020,-122.201360,270017,21567.43
201:161,47.973760,-122.201350,270018,21596.33
201:161,47.973540,-122.201340,270019,21620.80
201:161,47.973480,-122.201340,270020,21627.48
201:161,47.973040,-122.201320,270021,21676.43
201:161,47.972824,-122.201308,270022,21700.45
201:161,47.972690,-122.201300,280002,21715.35
201:161,47.972500,-122.201290,280003,21736.48
201:161,47.972370,-122.201290,280004,21750.92
201:161,47.972220,-122.201280,280005,21767.63
201:161,47.971710,-122.201260,280006,21824.35
201:161,47.971390,-122.201250,280007,21859.92
201:161,47.971190,-122.201240,280008,21882.17
201:161,47.971100,-122.201240,280009,21892.20
201:161,47.970920,-122.201230,280010,21912.19
201:161,47.970690,-122.201220,280011,21937.80
201:161,47.970590,-122.201220,280012,21948.89
201:161,47.970420,-122.201210,280013,21967.82
201:161,47.970280,-122.201200,280014,21983.39
201:161,47.970090,-122.201190,280015,22004.52
201:161,47.969910,-122.201180,280016,22024.54
201:161,47.969810,-122.201170,280017,22035.67
201:161,47.969750,-122.201170,280018,22042.34
201:161,47.969610,-122.201160,280019,22057.92
201:161,47.969520,-122.201160,280020,22067.95
201:161,47.969490,-122.201160,280021,22071.27
201:161,47.969380,-122.201150,280022,22083.52
201:161,47.969120,-122.201130,280023,22112.48
201:161,47.968750,-122.201110,280024,22153.63
201:161,47.968550,-122.201100,280025,22175.88
201:161,47.968500,-122.201100,280026,22181.42
201:161,47.968400,-122.201100,280027,22192.55
201:161,47.968250,-122.201090,280028,22209.25
201:161,47.968060,-122.201080,280029,22230.37
201:161,47.967920,-122.201080,280030,22245.95
201:161,47.967800,-122.201080,280031,22259.27
201:161,47.967430,-122.201070,280032,22300.42
201:161,47.967164,-122.201062,280033,22330.04
201:161,47.967110,-122.201060,290002,22336.02
201:161,47.966660,-122.201040,290003,22386.07
201:161,47.966490,-122.201030,290004,22404.96
201:161,47.966140,-122.201020,290005,22443.89
201:161,47.965650,-122.201000,290006,22498.38
201:161,47.965460,-122.200990,290007,22519.54
201:161,47.965280,-122.200980,290008,22539.53
201:161,47.965080,-122.200970,290009,22561.78
201:161,47.964870,-122.200960,290010,22585.16
201:161,47.964400,-122.200910,290011,22637.53
201:161,47.964300,-122.200890,290012,22648.74
201:161,47.964150,-122.200860,290013,22665.57
201:161,47.963900,-122.200810,290014,22693.61
201:161,47.963660,-122.200760,290015,22720.55
201:161,47.963510,-122.200720,290016,22737.50
201:161,47.963240,-122.200660,290017,22767.86
201:161,47.962960,-122.200650,290018,22798.98
201:161,47.962820,-122.200640,290019,22814.55
201:161,47.962620,-122.200600,290020,22836.99
201:161,47.962450,-122.200580,290021,22855.95
201:161,47.962190,-122.200500,290022,22885.48
201:161,47.962070,-122.200470,290023,22899.01
201:161,47.961860,-122.200440,290024,22922.45
201:161,47.961410,-122.200390,290025,22972.65
201:161,47.960940,-122.200350,290026,23024.99
201:161,47.960680,-122.200320,290027,23053.97
201:161,47.960510,-122.200300,290028,23072.93
201:161,47.960360,-122.200260,290029,23089.88
201:161,47.960200,-122.200210,290030,23108.08
201:161,47.959960,-122.200110,290031,23135.78
201:161,47.959510,-122.199890,290032,23188.45
201:161,47.959220,-122.199780,290033,23221.74
201:161,47.959060,-122.199730,290034,23239.90
201:161,47.958870,-122.199700,290035,23261.18
201:161,47.958630,-122.199680,290036,23287.91
201:161,47.958310,-122.199670,290037,23323.48
201:161,47.958160,-122.199670,290038,23340.15
201:161,47.957880,-122.199670,290039,23371.30
201:161,47.957240,-122.199670,290040,23442.44
201:161,47.956800,-122.199660,290041,23491.36
201:161,47.956430,-122.199640,290042,23532.51
201:161,47.955980,-122.199620,290043,23582.56
201:161,47.955300,-122.199590,290044,23658.21
201:161,47.954880,-122.199570,290045,23704.90
201:161,47.954280,-122.199580,290046,23771.63
